date,city,fuel_type,fuel_price_usd,fuel_price_sos,station_type
2025-12-22,Garowe,Kerosene,1.32,794.75,Black Market
2025-12-23,Garowe,Kerosene,1.2,731.23,Private Station
2025-12-23,Garowe,Kerosene,1.14,694.67,Government Station
2025-12-23,Garowe,Kerosene,1.32,804.36,Black Market
2025-12-24,Garowe,Kerosene,1.2,728.24,Private Station
2025-12-24,Garowe,Kerosene,1.14,691.83,Government Station
2025-12-24,Garowe,Kerosene,1.32,801.07,Black Market
2025-12-25,Garowe,Kerosene,1.2,731.02,Private Station
2025-12-25,Garowe,Kerosene,1.14,694.47,Government Station
2025-12-25,Garowe,Kerosene,1.32,804.13,Black Market
2025-12-26,Garowe,Kerosene,1.2,732.15,Private Station
2025-12-26,Garowe,Kerosene,1.14,695.54,Government Station
2025-12-26,Garowe,Kerosene,1.32,805.36,Black Market
2025-12-27,Garowe,Kerosene,1.2,732.64,Private Station
2025-12-27,Garowe,Kerosene,1.14,696.01,Government Station
2025-12-27,Garowe,Kerosene,1.32,805.91,Black Market
2025-12-28,Garowe,Kerosene,1.2,742.76,Private Station
2025-12-28,Garowe,Kerosene,1.14,705.62,Government Station
2025-12-28,Garowe,Kerosene,1.32,817.03,Black Market
2025-12-29,Garowe,Kerosene,1.2,736.63,Private Station
2025-12-29,Garowe,Kerosene,1.14,699.8,Government Station
2025-12-29,Garowe,Kerosene,1.32,810.3,Black Market
2025-12-30,Garowe,Kerosene,1.2,724.22,Private Station
2025-12-30,Garowe,Kerosene,1.14,688.01,Government Station
2025-12-30,Garowe,Kerosene,1.32,796.64,Black Market
2025-12-31,Garowe,Kerosene,1.2,736.76,Private Station
2025-12-31,Garowe,Kerosene,1.14,699.92,Government Station
2025-12-31,Garowe,Kerosene,1.32,810.43,Black Market
2026-01-01,Garowe,Kerosene,1.2,733.68,Private Station
2026-01-01,Garowe,Kerosene,1.14,697.0,Government Station
2026-01-01,Garowe,Kerosene,1.32,807.05,Black Market
2026-01-02,Garowe,Kerosene,1.2,738.96,Private Station
2026-01-02,Garowe,Kerosene,1.14,702.01,Government Station
2026-01-02,Garowe,Kerosene,1.32,812.86,Black Market
2026-01-03,Garowe,Kerosene,1.2,743.58,Private Station
2026-01-03,Garowe,Kerosene,1.14,706.4,Government Station
2026-01-03,Garowe,Kerosene,1.32,817.94,Black Market
2026-01-04,Garowe,Kerosene,1.2,741.0,Private Station
2026-01-04,Garowe,Kerosene,1.14,703.95,Government Station
2026-01-04,Garowe,Kerosene,1.32,815.1,Black Market
2026-01-05,Garowe,Kerosene,1.2,726.46,Private Station
2026-01-05,Garowe,Kerosene,1.14,690.14,Government Station
2026-01-05,Garowe,Kerosene,1.32,799.11,Black Market
2026-01-06,Garowe,Kerosene,1.2,743.48,Private Station
2026-01-06,Garowe,Kerosene,1.14,706.3,Government Station
2026-01-06,Garowe,Kerosene,1.32,817.83,Black Market
2026-01-07,Garowe,Kerosene,1.2,726.49,Private Station
2026-01-07,Garowe,Kerosene,1.14,690.16,Government Station
2026-01-07,Garowe,Kerosene,1.32,799.14,Black Market
2026-01-08,Garowe,Kerosene,1.2,725.77,Private Station
2026-01-08,Garowe,Kerosene,1.14,689.49,Government Station
2026-01-08,Garowe,Kerosene,1.32,798.35,Black Market
2026-01-09,Garowe,Kerosene,1.2,741.92,Private Station
2026-01-09,Garowe,Kerosene,1.14,704.82,Government Station
2026-01-09,Garowe,Kerosene,1.32,816.11,Black Market
2026-01-10,Garowe,Kerosene,1.2,725.34,Private Station
2026-01-10,Garowe,Kerosene,1.14,689.07,Government Station
2026-01-10,Garowe,Kerosene,1.32,797.87,Black Market
2026-01-11,Garowe,Kerosene,1.2,727.78,Private Station
2026-01-11,Garowe,Kerosene,1.14,691.39,Government Station
2026-01-11,Garowe,Kerosene,1.32,800.56,Black Market
2026-01-12,Garowe,Kerosene,1.2,732.14,Private Station
2026-01-12,Garowe,Kerosene,1.14,695.54,Government Station
2026-01-12,Garowe,Kerosene,1.32,805.36,Black Market
2026-01-13,Garowe,Kerosene,1.2,722.74,Private Station
2026-01-13,Garowe,Kerosene,1.14,686.61,Government Station
2026-01-13,Garowe,Kerosene,1.32,795.02,Black Market
2026-01-14,Garowe,Kerosene,1.2,738.26,Private Station
2026-01-14,Garowe,Kerosene,1.14,701.34,Government Station
2026-01-14,Garowe,Kerosene,1.32,812.08,Black Market
2026-01-15,Garowe,Kerosene,1.2,724.28,Private Station
2026-01-15,Garowe,Kerosene,1.14,688.06,Government Station
2026-01-15,Garowe,Kerosene,1.32,796.7,Black Market
2026-01-16,Garowe,Kerosene,1.2,727.56,Private Station
2026-01-16,Garowe,Kerosene,1.14,691.18,Government Station
2026-01-16,Garowe,Kerosene,1.32,800.32,Black Market
2026-01-17,Garowe,Kerosene,1.2,728.35,Private Station
2026-01-17,Garowe,Kerosene,1.14,691.93,Government Station
2026-01-17,Garowe,Kerosene,1.32,801.19,Black Market
2026-01-18,Garowe,Kerosene,1.2,730.56,Private Station
2026-01-18,Garowe,Kerosene,1.14,694.03,Government Station
2026-01-18,Garowe,Kerosene,1.32,803.62,Black Market
2026-01-19,Garowe,Kerosene,1.2,720.44,Private Station
2026-01-19,Garowe,Kerosene,1.14,684.42,Government Station
2026-01-19,Garowe,Kerosene,1.32,792.48,Black Market
2026-01-20,Garowe,Kerosene,1.2,735.58,Private Station
2026-01-20,Garowe,Kerosene,1.14,698.8,Government Station
2026-01-20,Garowe,Kerosene,1.32,809.14,Black Market
2026-01-21,Garowe,Kerosene,1.2,739.42,Private Station
2026-01-21,Garowe,Kerosene,1.14,702.45,Government Station
2026-01-21,Garowe,Kerosene,1.32,813.36,Black Market
2026-01-22,Garowe,Kerosene,1.2,730.23,Private Station
2026-01-22,Garowe,Kerosene,1.14,693.72,Government Station
2026-01-22,Garowe,Kerosene,1.32,803.26,Black Market
2026-01-23,Garowe,Kerosene,1.2,743.4,Private Station
2026-01-23,Garowe,Kerosene,1.14,706.23,Government Station
2026-01-23,Garowe,Kerosene,1.32,817.74,Black Market
2026-01-24,Garowe,Kerosene,1.2,725.32,Private Station
2026-01-24,Garowe,Kerosene,1.14,689.05,Government Station
2026-01-24,Garowe,Kerosene,1.32,797.85,Black Market
2026-01-25,Garowe,Kerosene,1.2,727.61,Private Station
2026-01-25,Garowe,Kerosene,1.14,691.23,Government Station
2026-01-25,Garowe,Kerosene,1.32,800.37,Black Market
2026-01-26,Garowe,Kerosene,1.2,741.22,Private Station
2026-01-26,Garowe,Kerosene,1.14,704.16,Government Station
2026-01-26,Garowe,Kerosene,1.32,815.34,Black Market
2026-01-27,Garowe,Kerosene,1.2,732.28,Private Station
2026-01-27,Garowe,Kerosene,1.14,695.66,Government Station
2026-01-27,Garowe,Kerosene,1.32,805.5,Black Market
2026-01-28,Garowe,Kerosene,1.2,720.89,Private Station
2026-01-28,Garowe,Kerosene,1.14,684.85,Government Station
2026-01-28,Garowe,Kerosene,1.32,792.98,Black Market
2026-01-29,Garowe,Kerosene,1.2,723.31,Private Station
2026-01-29,Garowe,Kerosene,1.14,687.15,Government Station
2026-01-29,Garowe,Kerosene,1.32,795.64,Black Market
2026-01-30,Garowe,Kerosene,1.2,724.35,Private Station
2026-01-30,Garowe,Kerosene,1.14,688.13,Government Station
2026-01-30,Garowe,Kerosene,1.32,796.78,Black Market
2026-01-31,Garowe,Kerosene,1.2,729.16,Private Station
2026-01-31,Garowe,Kerosene,1.14,692.7,Government Station
2026-01-31,Garowe,Kerosene,1.32,802.07,Black Market
2026-02-01,Garowe,Kerosene,1.2,721.93,Private Station
2026-02-01,Garowe,Kerosene,1.14,685.83,Government Station
2026-02-01,Garowe,Kerosene,1.32,794.12,Black Market
2026-02-02,Garowe,Kerosene,1.2,732.96,Private Station
2026-02-02,Garowe,Kerosene,1.14,696.31,Government Station
2026-02-02,Garowe,Kerosene,1.32,806.26,Black Market
2026-02-03,Garowe,Kerosene,1.2,735.89,Private Station
2026-02-03,Garowe,Kerosene,1.14,699.09,Government Station
2026-02-03,Garowe,Kerosene,1.32,809.48,Black Market
2026-02-04,Garowe,Kerosene,1.2,742.71,Private Station
2026-02-04,Garowe,Kerosene,1.14,705.57,Government Station
2026-02-04,Garowe,Kerosene,1.32,816.98,Black Market
2026-02-05,Garowe,Kerosene,1.2,740.14,Private Station
2026-02-05,Garowe,Kerosene,1.14,703.14,Government Station
2026-02-05,Garowe,Kerosene,1.32,814.16,Black Market
2026-02-06,Garowe,Kerosene,1.2,739.47,Private Station
2026-02-06,Garowe,Kerosene,1.14,702.49,Government Station
2026-02-06,Garowe,Kerosene,1.32,813.41,Black Market
2026-02-07,Garowe,Kerosene,1.2,720.43,Private Station
2026-02-07,Garowe,Kerosene,1.14,684.4,Government Station
2026-02-07,Garowe,Kerosene,1.32,792.47,Black Market
2026-02-08,Garowe,Kerosene,1.2,726.73,Private Station
2026-02-08,Garowe,Kerosene,1.14,690.39,Government Station
2026-02-08,Garowe,Kerosene,1.32,799.4,Black Market
2026-02-09,Garowe,Kerosene,1.2,728.58,Private Station
2026-02-09,Garowe,Kerosene,1.14,692.15,Government Station
2026-02-09,Garowe,Kerosene,1.32,801.44,Black Market
2026-02-10,Garowe,Kerosene,1.2,743.46,Private Station
2026-02-10,Garowe,Kerosene,1.14,706.29,Government Station
2026-02-10,Garowe,Kerosene,1.32,817.8,Black Market
2026-02-11,Garowe,Kerosene,1.2,736.55,Private Station
2026-02-11,Garowe,Kerosene,1.14,699.73,Government Station
2026-02-11,Garowe,Kerosene,1.32,810.21,Black Market
2026-02-12,Garowe,Kerosene,1.2,739.44,Private Station
2026-02-12,Garowe,Kerosene,1.14,702.47,Government Station
2026-02-12,Garowe,Kerosene,1.32,813.38,Black Market
2026-02-13,Garowe,Kerosene,1.2,726.52,Private Station
2026-02-13,Garowe,Kerosene,1.14,690.19,Government Station
2026-02-13,Garowe,Kerosene,1.32,799.17,Black Market
2026-02-14,Garowe,Kerosene,1.2,736.63,Private Station
2026-02-14,Garowe,Kerosene,1.14,699.8,Government Station
2026-02-14,Garowe,Kerosene,1.32,810.3,Black Market
2026-02-15,Garowe,Kerosene,1.2,732.49,Private Station
2026-02-15,Garowe,Kerosene,1.14,695.87,Government Station
2026-02-15,Garowe,Kerosene,1.32,805.74,Black Market
2026-02-16,Garowe,Kerosene,1.2,737.41,Private Station
2026-02-16,Garowe,Kerosene,1.14,700.54,Government Station
2026-02-16,Garowe,Kerosene,1.32,811.15,Black Market
2026-02-17,Garowe,Kerosene,1.2,724.42,Private Station
2026-02-17,Garowe,Kerosene,1.14,688.2,Government Station
2026-02-17,Garowe,Kerosene,1.32,796.87,Black Market
2026-02-18,Garowe,Kerosene,1.2,735.87,Private Station
2026-02-18,Garowe,Kerosene,1.14,699.08,Government Station
2026-02-18,Garowe,Kerosene,1.32,809.46,Black Market
2026-02-19,Garowe,Kerosene,1.2,732.59,Private Station
2026-02-19,Garowe,Kerosene,1.14,695.96,Government Station
2026-02-19,Garowe,Kerosene,1.32,805.85,Black Market
2026-02-20,Garowe,Kerosene,1.2,720.65,Private Station
2026-02-20,Garowe,Kerosene,1.14,684.62,Government Station
2026-02-20,Garowe,Kerosene,1.32,792.72,Black Market
2026-02-21,Garowe,Kerosene,1.2,735.37,Private Station
2026-02-21,Garowe,Kerosene,1.14,698.6,Government Station
2026-02-21,Garowe,Kerosene,1.32,808.91,Black Market
2026-02-22,Garowe,Kerosene,1.2,725.3,Private Station
2026-02-22,Garowe,Kerosene,1.14,689.03,Government Station
2026-02-22,Garowe,Kerosene,1.32,797.83,Black Market
2026-02-23,Garowe,Kerosene,1.2,721.42,Private Station
2026-02-23,Garowe,Kerosene,1.14,685.35,Government Station
2026-02-23,Garowe,Kerosene,1.32,793.56,Black Market
2026-02-24,Garowe,Kerosene,1.2,742.01,Private Station
2026-02-24,Garowe,Kerosene,1.14,704.91,Government Station
2026-02-24,Garowe,Kerosene,1.32,816.21,Black Market
2026-02-25,Garowe,Kerosene,1.2,725.02,Private Station
2026-02-25,Garowe,Kerosene,1.14,688.77,Government Station
2026-02-25,Garowe,Kerosene,1.32,797.52,Black Market
2026-02-26,Garowe,Kerosene,1.2,731.29,Private Station
2026-02-26,Garowe,Kerosene,1.14,694.73,Government Station
2026-02-26,Garowe,Kerosene,1.32,804.42,Black Market
2026-02-27,Garowe,Kerosene,1.2,721.77,Private Station
2026-02-27,Garowe,Kerosene,1.14,685.68,Government Station
2026-02-27,Garowe,Kerosene,1.32,793.94,Black Market
2026-02-28,Garowe,Kerosene,1.2,736.95,Private Station
2026-02-28,Garowe,Kerosene,1.14,700.1,Government Station
2026-02-28,Garowe,Kerosene,1.32,810.64,Black Market
2026-03-01,Garowe,Kerosene,1.2,720.32,Private Station
2026-03-01,Garowe,Kerosene,1.14,684.31,Government Station
2026-03-01,Garowe,Kerosene,1.32,792.36,Black Market
2026-03-02,Garowe,Kerosene,1.2,732.59,Private Station
2026-03-02,Garowe,Kerosene,1.14,695.96,Government Station
2026-03-02,Garowe,Kerosene,1.32,805.85,Black Market
2026-03-03,Garowe,Kerosene,1.2,728.19,Private Station
2026-03-03,Garowe,Kerosene,1.14,691.78,Government Station
2026-03-03,Garowe,Kerosene,1.32,801.0,Black Market
2026-03-04,Garowe,Kerosene,1.2,721.11,Private Station
2026-03-04,Garowe,Kerosene,1.14,685.05,Government Station
2026-03-04,Garowe,Kerosene,1.32,793.22,Black Market
2026-03-05,Garowe,Kerosene,1.2,731.35,Private Station
2026-03-05,Garowe,Kerosene,1.14,694.79,Government Station
2026-03-05,Garowe,Kerosene,1.32,804.49,Black Market
2026-03-06,Garowe,Kerosene,1.2,727.33,Private Station
2026-03-06,Garowe,Kerosene,1.14,690.97,Government Station
2026-03-06,Garowe,Kerosene,1.32,800.07,Black Market
2026-03-07,Garowe,Kerosene,1.2,740.36,Private Station
2026-03-07,Garowe,Kerosene,1.14,703.34,Government Station
2026-03-07,Garowe,Kerosene,1.32,814.39,Black Market
2026-03-08,Garowe,Kerosene,1.2,742.59,Private Station
2026-03-08,Garowe,Kerosene,1.14,705.46,Government Station
2026-03-08,Garowe,Kerosene,1.32,816.85,Black Market
2026-03-09,Garowe,Kerosene,1.2,730.23,Private Station
2026-03-09,Garowe,Kerosene,1.14,693.72,Government Station
2026-03-09,Garowe,Kerosene,1.32,803.25,Black Market
2026-03-10,Garowe,Kerosene,1.2,740.84,Private Station
2026-03-10,Garowe,Kerosene,1.14,703.8,Government Station
2026-03-10,Garowe,Kerosene,1.32,814.92,Black Market
2026-03-11,Garowe,Kerosene,1.2,734.23,Private Station
2026-03-11,Garowe,Kerosene,1.14,697.52,Government Station
2026-03-11,Garowe,Kerosene,1.32,807.65,Black Market
2026-03-12,Garowe,Kerosene,1.2,721.59,Private Station
2026-03-12,Garowe,Kerosene,1.14,685.51,Government Station
2026-03-12,Garowe,Kerosene,1.32,793.75,Black Market
2026-03-13,Garowe,Kerosene,1.2,735.76,Private Station
2026-03-13,Garowe,Kerosene,1.14,698.98,Government Station
2026-03-13,Garowe,Kerosene,1.32,809.34,Black Market
2026-03-14,Garowe,Kerosene,1.2,742.27,Private Station
2026-03-14,Garowe,Kerosene,1.14,705.16,Government Station
2026-03-14,Garowe,Kerosene,1.32,816.5,Black Market
2026-03-15,Garowe,Kerosene,1.2,721.67,Private Station
2026-03-15,Garowe,Kerosene,1.14,685.59,Government Station
2026-03-15,Garowe,Kerosene,1.32,793.84,Black Market
2026-03-16,Garowe,Kerosene,1.2,731.83,Private Station
2026-03-16,Garowe,Kerosene,1.14,695.23,Government Station
2026-03-16,Garowe,Kerosene,1.32,805.01,Black Market
2026-03-17,Garowe,Kerosene,1.2,722.8,Private Station
2026-03-17,Garowe,Kerosene,1.14,686.66,Government Station
2026-03-17,Garowe,Kerosene,1.32,795.09,Black Market
2026-03-18,Garowe,Kerosene,1.2,735.76,Private Station
2026-03-18,Garowe,Kerosene,1.14,698.97,Government Station
2026-03-18,Garowe,Kerosene,1.32,809.34,Black Market
2026-03-19,Garowe,Kerosene,1.2,742.99,Private Station
2026-03-19,Garowe,Kerosene,1.14,705.85,Government Station
2026-03-19,Garowe,Kerosene,1.32,817.29,Black Market
2026-03-20,Garowe,Kerosene,1.2,736.77,Private Station
2026-03-20,Garowe,Kerosene,1.14,699.93,Government Station
2026-03-20,Garowe,Kerosene,1.32,810.44,Black Market
2026-03-21,Garowe,Kerosene,1.2,723.65,Private Station
2026-03-21,Garowe,Kerosene,1.14,687.47,Government Station
2026-03-21,Garowe,Kerosene,1.32,796.01,Black Market
2026-03-22,Garowe,Kerosene,1.2,734.57,Private Station
2026-03-22,Garowe,Kerosene,1.14,697.85,Government Station
2026-03-22,Garowe,Kerosene,1.32,808.03,Black Market
2026-03-23,Garowe,Kerosene,1.2,722.75,Private Station
2026-03-23,Garowe,Kerosene,1.14,686.61,Government Station
2026-03-23,Garowe,Kerosene,1.32,795.02,Black Market
2026-03-24,Garowe,Kerosene,1.2,728.15,Private Station
2026-03-24,Garowe,Kerosene,1.14,691.74,Government Station
2026-03-24,Garowe,Kerosene,1.32,800.97,Black Market
2026-03-25,Garowe,Kerosene,1.2,728.29,Private Station
2026-03-25,Garowe,Kerosene,1.14,691.87,Government Station
2026-03-25,Garowe,Kerosene,1.32,801.11,Black Market
2026-03-26,Garowe,Kerosene,1.2,724.96,Private Station
2026-03-26,Garowe,Kerosene,1.14,688.71,Government Station
2026-03-26,Garowe,Kerosene,1.32,797.46,Black Market
2026-03-27,Garowe,Kerosene,1.2,730.19,Private Station
2026-03-27,Garowe,Kerosene,1.14,693.68,Government Station
2026-03-27,Garowe,Kerosene,1.32,803.21,Black Market
2026-03-28,Garowe,Kerosene,1.2,721.64,Private Station
2026-03-28,Garowe,Kerosene,1.14,685.56,Government Station
2026-03-28,Garowe,Kerosene,1.32,793.8,Black Market
2026-03-29,Garowe,Kerosene,1.2,727.28,Private Station
2026-03-29,Garowe,Kerosene,1.14,690.91,Government Station
2026-03-29,Garowe,Kerosene,1.32,800.01,Black Market
2026-03-30,Garowe,Kerosene,1.2,743.93,Private Station
2026-03-30,Garowe,Kerosene,1.14,706.74,Government Station
2026-03-30,Garowe,Kerosene,1.32,818.33,Black Market
2026-03-31,Garowe,Kerosene,1.2,741.71,Private Station
2026-03-31,Garowe,Kerosene,1.14,704.62,Government Station
2026-03-31,Garowe,Kerosene,1.32,815.88,Black Market
2026-04-01,Garowe,Kerosene,1.2,725.91,Private Station
2026-04-01,Garowe,Kerosene,1.14,689.61,Government Station
2026-04-01,Garowe,Kerosene,1.32,798.5,Black Market
2026-04-02,Garowe,Kerosene,1.2,741.18,Private Station
2026-04-02,Garowe,Kerosene,1.14,704.12,Government Station
2026-04-02,Garowe,Kerosene,1.32,815.3,Black Market
2026-04-03,Garowe,Kerosene,1.2,735.98,Private Station
2026-04-03,Garowe,Kerosene,1.14,699.18,Government Station
2026-04-03,Garowe,Kerosene,1.32,809.57,Black Market
2026-04-04,Garowe,Kerosene,1.2,725.68,Private Station
2026-04-04,Garowe,Kerosene,1.14,689.4,Government Station
2026-04-04,Garowe,Kerosene,1.32,798.25,Black Market
2026-04-05,Garowe,Kerosene,1.2,725.74,Private Station
2026-04-05,Garowe,Kerosene,1.14,689.45,Government Station
2026-04-05,Garowe,Kerosene,1.32,798.31,Black Market
2026-04-06,Garowe,Kerosene,1.2,726.23,Private Station
2026-04-06,Garowe,Kerosene,1.14,689.92,Government Station
2026-04-06,Garowe,Kerosene,1.32,798.85,Black Market
2026-04-07,Garowe,Kerosene,1.2,725.04,Private Station
2026-04-07,Garowe,Kerosene,1.14,688.79,Government Station
2026-04-07,Garowe,Kerosene,1.32,797.54,Black Market
2026-04-08,Garowe,Kerosene,1.2,737.95,Private Station
2026-04-08,Garowe,Kerosene,1.14,701.05,Government Station
2026-04-08,Garowe,Kerosene,1.32,811.74,Black Market
2026-04-09,Garowe,Kerosene,1.2,733.86,Private Station
2026-04-09,Garowe,Kerosene,1.14,697.16,Government Station
2026-04-09,Garowe,Kerosene,1.32,807.24,Black Market
2026-04-10,Garowe,Kerosene,1.2,737.58,Private Station
2026-04-10,Garowe,Kerosene,1.14,700.7,Government Station
2026-04-10,Garowe,Kerosene,1.32,811.34,Black Market
2026-04-11,Garowe,Kerosene,1.2,723.58,Private Station
2026-04-11,Garowe,Kerosene,1.14,687.4,Government Station
2026-04-11,Garowe,Kerosene,1.32,795.94,Black Market
2026-04-12,Garowe,Kerosene,1.2,739.25,Private Station
2026-04-12,Garowe,Kerosene,1.14,702.29,Government Station
2026-04-12,Garowe,Kerosene,1.32,813.17,Black Market
2026-04-13,Garowe,Kerosene,1.2,737.26,Private Station
2026-04-13,Garowe,Kerosene,1.14,700.39,Government Station
2026-04-13,Garowe,Kerosene,1.32,810.98,Black Market
2026-04-14,Garowe,Kerosene,1.2,729.84,Private Station
2026-04-14,Garowe,Kerosene,1.14,693.35,Government Station
2026-04-14,Garowe,Kerosene,1.32,802.83,Black Market
2026-04-15,Garowe,Kerosene,1.2,739.29,Private Station
2026-04-15,Garowe,Kerosene,1.14,702.32,Government Station
2026-04-15,Garowe,Kerosene,1.32,813.21,Black Market
2026-04-16,Garowe,Kerosene,1.2,736.41,Private Station
2026-04-16,Garowe,Kerosene,1.14,699.59,Government Station
2026-04-16,Garowe,Kerosene,1.32,810.05,Black Market
2026-04-17,Garowe,Kerosene,1.2,737.37,Private Station
2026-04-17,Garowe,Kerosene,1.14,700.5,Government Station
2026-04-17,Garowe,Kerosene,1.32,811.1,Black Market
2026-04-18,Garowe,Kerosene,1.2,732.28,Private Station
2026-04-18,Garowe,Kerosene,1.14,695.66,Government Station
2026-04-18,Garowe,Kerosene,1.32,805.51,Black Market
2026-04-19,Garowe,Kerosene,1.2,741.53,Private Station
2026-04-19,Garowe,Kerosene,1.14,704.45,Government Station
2026-04-19,Garowe,Kerosene,1.32,815.68,Black Market
2026-04-20,Garowe,Kerosene,1.2,732.23,Private Station
2026-04-20,Garowe,Kerosene,1.14,695.61,Government Station
2026-04-20,Garowe,Kerosene,1.32,805.45,Black Market
2026-04-21,Garowe,Kerosene,1.2,741.89,Private Station
2026-04-21,Garowe,Kerosene,1.14,704.8,Government Station
2026-04-21,Garowe,Kerosene,1.32,816.08,Black Market
2026-04-22,Garowe,Kerosene,1.2,725.82,Private Station
2026-04-22,Garowe,Kerosene,1.14,689.53,Government Station
2026-04-22,Garowe,Kerosene,1.32,798.41,Black Market
2026-04-23,Garowe,Kerosene,1.2,722.21,Private Station
2026-04-23,Garowe,Kerosene,1.14,686.1,Government Station
2026-04-23,Garowe,Kerosene,1.32,794.43,Black Market
2026-04-24,Garowe,Kerosene,1.2,740.09,Private Station
2026-04-24,Garowe,Kerosene,1.14,703.09,Government Station
2026-04-24,Garowe,Kerosene,1.32,814.1,Black Market
2026-04-25,Garowe,Kerosene,1.2,738.56,Private Station
2026-04-25,Garowe,Kerosene,1.14,701.63,Government Station
2026-04-25,Garowe,Kerosene,1.32,812.41,Black Market
2026-04-26,Garowe,Kerosene,1.2,720.66,Private Station
2026-04-26,Garowe,Kerosene,1.14,684.63,Government Station
