date,city,usd_sos_rate,daily_change_percent,market_type,source
2025-09-19,Baidoa,650.0,0.131,black,Black Market
2025-09-20,Baidoa,650.0,0.141,black,Black Market
2025-09-21,Baidoa,647.21,-0.301,black,Black Market
2025-09-22,Baidoa,645.96,-0.17,black,Black Market
2025-09-23,Baidoa,646.22,0.083,black,Black Market
2025-09-24,Baidoa,647.15,0.094,black,Black Market
2025-09-25,Baidoa,649.32,0.409,black,Black Market
2025-09-26,Baidoa,650.0,0.198,black,Black Market
2025-09-27,Baidoa,647.04,-0.287,black,Black Market
2025-09-28,Baidoa,644.13,-0.352,black,Black Market
2025-09-29,Baidoa,644.05,-0.09,black,Black Market
2025-09-30,Baidoa,645.63,0.157,black,Black Market
2025-10-01,Baidoa,645.01,-0.067,black,Black Market
2025-10-02,Baidoa,646.15,-0.125,black,Black Market
2025-10-03,Baidoa,644.9,-0.024,black,Black Market
2025-10-04,Baidoa,648.01,0.572,black,Black Market
2025-10-05,Baidoa,644.67,-0.382,black,Black Market
2025-10-06,Baidoa,644.65,-0.127,black,Black Market
2025-10-07,Baidoa,643.27,-0.097,black,Black Market
2025-10-08,Baidoa,643.12,0.195,black,Black Market
2025-10-09,Baidoa,641.81,-0.104,black,Black Market
2025-10-10,Baidoa,640.19,-0.286,black,Black Market
2025-10-11,Baidoa,642.85,0.351,black,Black Market
2025-10-12,Baidoa,640.78,-0.365,black,Black Market
2025-10-13,Baidoa,642.92,0.385,black,Black Market
2025-10-14,Baidoa,642.53,-0.165,black,Black Market
2025-10-15,Baidoa,644.5,0.405,black,Black Market
2025-10-16,Baidoa,642.24,-0.571,black,Black Market
2025-10-17,Baidoa,639.9,-0.242,black,Black Market
2025-10-18,Baidoa,637.82,-0.409,black,Black Market
2025-10-19,Baidoa,638.45,-0.022,black,Black Market
2025-10-20,Baidoa,639.59,0.146,black,Black Market
2025-10-21,Baidoa,643.07,0.676,black,Black Market
2025-10-22,Baidoa,640.04,-0.446,black,Black Market
2025-10-23,Baidoa,637.32,-0.307,black,Black Market
2025-10-24,Baidoa,637.48,0.22,black,Black Market
2025-10-25,Baidoa,641.61,0.713,black,Black Market
2025-10-26,Baidoa,642.46,0.205,black,Black Market
2025-10-27,Baidoa,642.54,-0.221,black,Black Market
2025-10-28,Baidoa,641.26,-0.288,black,Black Market
2025-10-29,Baidoa,642.98,0.431,black,Black Market
2025-10-30,Baidoa,637.07,-0.79,black,Black Market
2025-10-31,Baidoa,636.36,-0.029,black,Black Market
2025-11-01,Baidoa,641.02,0.678,black,Black Market
2025-11-02,Baidoa,641.07,-0.022,black,Black Market
2025-11-03,Baidoa,639.34,-0.057,black,Black Market
2025-11-04,Baidoa,641.01,0.317,black,Black Market
2025-11-05,Baidoa,639.2,-0.272,black,Black Market
2025-11-06,Baidoa,643.23,0.571,black,Black Market
2025-11-07,Baidoa,644.66,0.213,black,Black Market
2025-11-08,Baidoa,642.71,-0.242,black,Black Market
2025-11-09,Baidoa,641.43,0.044,black,Black Market
2025-11-10,Baidoa,643.84,0.172,black,Black Market
2025-11-11,Baidoa,642.31,-0.018,black,Black Market
2025-11-12,Baidoa,643.62,0.283,black,Black Market
2025-11-13,Baidoa,641.91,-0.333,black,Black Market
2025-11-14,Baidoa,640.88,0.092,black,Black Market
2025-11-15,Baidoa,640.56,-0.206,black,Black Market
2025-11-16,Baidoa,641.36,0.053,black,Black Market
2025-11-17,Baidoa,640.26,-0.211,black,Black Market
2025-11-18,Baidoa,635.77,-0.744,black,Black Market
2025-11-19,Baidoa,637.18,0.254,black,Black Market
2025-11-20,Baidoa,638.69,0.242,black,Black Market
2025-11-21,Baidoa,641.0,0.579,black,Black Market
2025-11-22,Baidoa,642.61,0.228,black,Black Market
2025-11-23,Baidoa,640.5,-0.17,black,Black Market
2025-11-24,Baidoa,641.38,0.183,black,Black Market
2025-11-25,Baidoa,642.14,0.031,black,Black Market
2025-11-26,Baidoa,644.16,0.391,black,Black Market
2025-11-27,Baidoa,643.48,-0.036,black,Black Market
2025-11-28,Baidoa,645.05,0.037,black,Black Market
2025-11-29,Baidoa,647.25,0.196,black,Black Market
2025-11-30,Baidoa,645.87,-0.397,black,Black Market
2025-12-01,Baidoa,643.21,-0.582,black,Black Market
2025-12-02,Baidoa,644.67,0.468,black,Black Market
2025-12-03,Baidoa,645.79,0.275,black,Black Market
2025-12-04,Baidoa,644.93,-0.055,black,Black Market
2025-12-05,Baidoa,644.3,-0.241,black,Black Market
2025-12-06,Baidoa,639.66,-0.605,black,Black Market
2025-12-07,Baidoa,640.95,0.151,black,Black Market
2025-12-08,Baidoa,638.52,-0.35,black,Black Market
2025-12-09,Baidoa,637.56,-0.174,black,Black Market
2025-12-10,Baidoa,634.92,-0.436,black,Black Market
2025-12-11,Baidoa,633.37,-0.077,black,Black Market
2025-12-12,Baidoa,630.94,-0.367,black,Black Market
2025-12-13,Baidoa,631.5,0.191,black,Black Market
2025-12-14,Baidoa,633.72,0.371,black,Black Market
2025-12-15,Baidoa,637.45,0.544,black,Black Market
2025-12-16,Baidoa,639.81,0.253,black,Black Market
2025-12-17,Baidoa,641.68,0.155,black,Black Market
2025-12-18,Baidoa,645.12,0.565,black,Black Market
2025-12-19,Baidoa,642.35,-0.269,black,Black Market
2025-12-20,Baidoa,640.11,-0.386,black,Black Market
2025-12-21,Baidoa,639.09,-0.246,black,Black Market
2025-12-22,Baidoa,641.14,0.314,black,Black Market
2025-12-23,Baidoa,640.49,-0.01,black,Black Market
2025-12-24,Baidoa,642.16,0.217,black,Black Market
2025-12-25,Baidoa,643.69,0.181,black,Black Market
2025-12-26,Baidoa,648.51,0.73,black,Black Market
2025-12-27,Baidoa,649.55,0.236,black,Black Market
2025-12-28,Baidoa,650.0,0.58,black,Black Market
2025-12-29,Baidoa,650.0,0.182,black,Black Market
2025-12-30,Baidoa,648.55,-0.212,black,Black Market
2025-12-31,Baidoa,650.0,0.278,black,Black Market
2026-01-01,Baidoa,650.0,0.105,black,Black Market
2026-01-02,Baidoa,648.93,-0.215,black,Black Market
2026-01-03,Baidoa,649.36,-0.053,black,Black Market
2026-01-04,Baidoa,647.65,-0.249,black,Black Market
2026-01-05,Baidoa,650.0,0.469,black,Black Market
2026-01-06,Baidoa,650.0,0.371,black,Black Market
2026-01-07,Baidoa,648.02,-0.484,black,Black Market
2026-01-08,Baidoa,646.69,-0.357,black,Black Market
2026-01-09,Baidoa,648.11,0.186,black,Black Market
2026-01-10,Baidoa,643.0,-0.668,black,Black Market
2026-01-11,Baidoa,641.09,-0.262,black,Black Market
2026-01-12,Baidoa,639.22,-0.319,black,Black Market
2026-01-13,Baidoa,644.59,0.529,black,Black Market
2026-01-14,Baidoa,642.67,-0.328,black,Black Market
2026-01-15,Baidoa,644.45,0.463,black,Black Market
2026-01-16,Baidoa,641.52,-0.235,black,Black Market
2026-01-17,Baidoa,639.82,-0.267,black,Black Market
2026-01-18,Baidoa,636.65,-0.512,black,Black Market
2026-01-19,Baidoa,638.17,0.257,black,Black Market
2026-01-20,Baidoa,638.84,0.078,black,Black Market
2026-01-21,Baidoa,641.14,0.181,black,Black Market
2026-01-22,Baidoa,641.49,0.177,black,Black Market
2026-01-23,Baidoa,644.83,0.553,black,Black Market
2026-01-24,Baidoa,639.74,-0.602,black,Black Market
2026-01-25,Baidoa,641.85,0.42,black,Black Market
2026-01-26,Baidoa,641.62,-0.087,black,Black Market
2026-01-27,Baidoa,638.19,-0.399,black,Black Market
2026-01-28,Baidoa,637.53,-0.087,black,Black Market
2026-01-29,Baidoa,636.66,-0.29,black,Black Market
2026-01-30,Baidoa,639.87,0.393,black,Black Market
2026-01-31,Baidoa,637.25,-0.377,black,Black Market
2026-02-01,Baidoa,640.24,0.539,black,Black Market
2026-02-02,Baidoa,641.81,0.333,black,Black Market
2026-02-03,Baidoa,643.93,0.254,black,Black Market
2026-02-04,Baidoa,644.25,-0.188,black,Black Market
2026-02-05,Baidoa,641.79,-0.422,black,Black Market
2026-02-06,Baidoa,642.94,0.151,black,Black Market
2026-02-07,Baidoa,642.86,-0.068,black,Black Market
2026-02-08,Baidoa,641.32,-0.392,black,Black Market
2026-02-09,Baidoa,639.24,-0.208,black,Black Market
2026-02-10,Baidoa,641.24,0.457,black,Black Market
2026-02-11,Baidoa,640.89,0.138,black,Black Market
2026-02-12,Baidoa,643.06,0.237,black,Black Market
2026-02-13,Baidoa,644.92,0.304,black,Black Market
2026-02-14,Baidoa,644.51,-0.03,black,Black Market
2026-02-15,Baidoa,646.74,0.125,black,Black Market
2026-02-16,Baidoa,644.59,-0.26,black,Black Market
2026-02-17,Baidoa,648.72,0.552,black,Black Market
2026-02-18,Baidoa,647.76,-0.165,black,Black Market
2026-02-19,Baidoa,647.09,-0.285,black,Black Market
2026-02-20,Baidoa,647.84,0.084,black,Black Market
2026-02-21,Baidoa,650.0,0.54,black,Black Market
2026-02-22,Baidoa,649.25,-0.205,black,Black Market
2026-02-23,Baidoa,650.0,0.475,black,Black Market
2026-02-24,Baidoa,650.0,0.098,black,Black Market
2026-02-25,Baidoa,649.32,-0.075,black,Black Market
2026-02-26,Baidoa,646.8,-0.533,black,Black Market
2026-02-27,Baidoa,645.8,-0.086,black,Black Market
2026-02-28,Baidoa,645.35,0.045,black,Black Market
2026-03-01,Baidoa,643.87,-0.169,black,Black Market
2026-03-02,Baidoa,644.68,-0.13,black,Black Market
2026-03-03,Baidoa,646.18,0.328,black,Black Market
2026-03-04,Baidoa,642.27,-0.509,black,Black Market
2026-03-05,Baidoa,643.02,0.027,black,Black Market
2026-03-06,Baidoa,645.17,0.062,black,Black Market
2026-03-07,Baidoa,643.54,-0.307,black,Black Market
2026-03-08,Baidoa,646.54,0.393,black,Black Market
2026-03-09,Baidoa,645.14,-0.273,black,Black Market
2026-03-10,Baidoa,644.34,-0.013,black,Black Market
2026-03-11,Baidoa,643.22,-0.184,black,Black Market
2026-03-12,Baidoa,643.03,-0.049,black,Black Market
2026-03-13,Baidoa,638.14,-0.658,black,Black Market
2026-03-14,Baidoa,639.92,0.15,black,Black Market
2026-03-15,Baidoa,642.5,0.233,black,Black Market
2026-03-16,Baidoa,642.71,0.047,black,Black Market
2026-03-17,Baidoa,644.62,0.021,black,Black Market
2026-03-18,Baidoa,640.83,-0.567,black,Black Market
2026-03-19,Baidoa,641.58,-0.029,black,Black Market
2026-03-20,Baidoa,640.3,-0.264,black,Black Market
2026-03-21,Baidoa,642.95,0.323,black,Black Market
2026-03-22,Baidoa,640.37,-0.265,black,Black Market
2026-03-23,Baidoa,643.12,0.34,black,Black Market
2026-03-24,Baidoa,639.6,-0.301,black,Black Market
2026-03-25,Baidoa,637.57,-0.155,black,Black Market
2026-03-26,Baidoa,638.19,-0.201,black,Black Market
2026-03-27,Baidoa,639.58,0.012,black,Black Market
2026-03-28,Baidoa,641.78,0.252,black,Black Market
2026-03-29,Baidoa,639.23,-0.281,black,Black Market
2026-03-30,Baidoa,639.12,0.057,black,Black Market
2026-03-31,Baidoa,636.71,-0.379,black,Black Market
2026-04-01,Baidoa,634.92,-0.245,black,Black Market
2026-04-02,Baidoa,631.64,-0.358,black,Black Market
2026-04-03,Baidoa,635.1,0.425,black,Black Market
2026-04-04,Baidoa,639.41,0.553,black,Black Market
2026-04-05,Baidoa,639.97,0.016,black,Black Market
2026-04-06,Baidoa,641.6,0.05,black,Black Market
2026-04-07,Baidoa,644.18,0.283,black,Black Market
2026-04-08,Baidoa,642.11,-0.309,black,Black Market
2026-04-09,Baidoa,638.11,-0.462,black,Black Market
2026-04-10,Baidoa,638.69,0.085,black,Black Market
2026-04-11,Baidoa,639.82,0.374,black,Black Market
2026-04-12,Baidoa,639.78,-0.021,black,Black Market
2026-04-13,Baidoa,638.28,-0.253,black,Black Market
2026-04-14,Baidoa,636.79,-0.325,black,Black Market
2026-04-15,Baidoa,634.53,-0.524,black,Black Market
2026-04-16,Baidoa,639.91,0.735,black,Black Market
2026-04-17,Baidoa,641.25,0.417,black,Black Market
2026-04-18,Baidoa,641.68,-0.117,black,Black Market
2026-04-19,Baidoa,640.62,-0.222,black,Black Market
2026-04-20,Baidoa,637.75,-0.417,black,Black Market
2026-04-21,Baidoa,637.21,0.067,black,Black Market
2026-04-22,Baidoa,635.6,-0.172,black,Black Market
2026-04-23,Baidoa,632.76,-0.017,black,Black Market
2026-04-24,Baidoa,634.72,0.15,black,Black Market
2026-04-25,Baidoa,636.7,0.373,black,Black Market
2026-04-26,Baidoa,635.49,-0.083,black,Black Market
2026-04-27,Baidoa,638.01,0.388,black,Black Market
2026-04-28,Baidoa,639.66,0.277,black,Black Market
2026-04-29,Baidoa,636.82,-0.502,black,Black Market
2026-04-30,Baidoa,634.22,-0.586,black,Black Market
2026-05-01,Baidoa,635.32,0.107,black,Black Market
2026-05-02,Baidoa,632.54,-0.418,black,Black Market
2026-05-03,Baidoa,633.29,-0.077,black,Black Market
2026-05-04,Baidoa,632.4,0.012,black,Black Market
2026-05-05,Baidoa,634.46,0.319,black,Black Market
2026-05-06,Baidoa,634.61,0.126,black,Black Market
2026-05-07,Baidoa,634.65,-0.193,black,Black Market
2026-05-08,Baidoa,636.47,0.089,black,Black Market
2026-05-09,Baidoa,635.48,-0.052,black,Black Market
2026-05-10,Baidoa,637.29,0.295,black,Black Market
2026-05-11,Baidoa,637.36,-0.135,black,Black Market
2026-05-12,Baidoa,634.17,-0.432,black,Black Market
2026-05-13,Baidoa,633.34,-0.063,black,Black Market
2026-05-14,Baidoa,633.36,-0.027,black,Black Market
2026-05-15,Baidoa,631.58,-0.207,black,Black Market
2026-05-16,Baidoa,631.09,-0.092,black,Black Market
2026-05-17,Baidoa,626.72,-0.626,black,Black Market
2026-05-18,Baidoa,624.3,-0.393,black,Black Market
2024-01-01,Beledweyne,581.28,0.355,mixed,Black Market
2024-01-02,Beledweyne,581.74,-0.001,mixed,Black Market
2024-01-03,Beledweyne,583.27,0.429,mixed,Black Market
2024-01-04,Beledweyne,585.35,0.386,mixed,Black Market
2024-01-05,Beledweyne,580.63,-1.107,mixed,Black Market
2024-01-06,Beledweyne,584.74,0.585,mixed,Black Market
2024-01-07,Beledweyne,587.0,0.212,mixed,Black Market
2024-01-08,Beledweyne,584.76,-0.333,mixed,Black Market
2024-01-09,Beledweyne,587.09,0.283,mixed,Black Market
2024-01-10,Beledweyne,584.72,-0.407,mixed,Black Market
2024-01-11,Beledweyne,584.99,0.143,mixed,Black Market
2024-01-12,Beledweyne,588.03,0.359,mixed,Black Market
2024-01-13,Beledweyne,586.55,-0.138,mixed,Black Market
2024-01-14,Beledweyne,585.52,-0.225,mixed,Black Market
2024-01-15,Beledweyne,584.62,-0.236,mixed,Black Market
2024-01-16,Beledweyne,587.66,0.404,mixed,Black Market
2024-01-17,Beledweyne,586.22,-0.159,mixed,Black Market
2024-01-18,Beledweyne,588.25,0.227,mixed,Black Market
2024-01-19,Beledweyne,586.92,-0.363,mixed,Black Market
2024-01-20,Beledweyne,585.14,-0.319,mixed,Black Market
2024-01-21,Beledweyne,586.12,0.376,mixed,Black Market
2024-01-22,Beledweyne,587.79,0.276,mixed,Black Market
2024-01-23,Beledweyne,586.15,-0.515,mixed,Black Market
2024-01-24,Beledweyne,587.98,-0.044,mixed,Black Market
2024-01-25,Beledweyne,584.94,-0.437,mixed,Black Market
2024-01-26,Beledweyne,584.66,-0.341,mixed,Black Market
2024-01-27,Beledweyne,583.99,-0.073,mixed,Black Market
2024-01-28,Beledweyne,585.02,0.142,mixed,Black Market
2024-01-29,Beledweyne,587.6,0.299,mixed,Black Market
2024-01-30,Beledweyne,592.54,0.718,mixed,Black Market
2024-01-31,Beledweyne,593.6,0.126,mixed,Black Market
2024-02-01,Beledweyne,594.68,-0.019,mixed,Black Market
2024-02-02,Beledweyne,595.68,-0.013,mixed,Black Market
2024-02-03,Beledweyne,593.4,-0.388,mixed,Black Market
2024-02-04,Beledweyne,590.27,-0.41,mixed,Black Market
2024-02-05,Beledweyne,592.2,0.232,mixed,Black Market
2024-02-06,Beledweyne,593.7,0.163,mixed,Black Market
2024-02-07,Beledweyne,593.94,-0.045,mixed,Black Market
2024-02-08,Beledweyne,593.29,0.038,mixed,Black Market
2024-02-09,Beledweyne,593.34,-0.029,mixed,Black Market
2024-02-10,Beledweyne,595.55,0.392,mixed,Black Market
2024-02-11,Beledweyne,596.62,0.178,mixed,Black Market
2024-02-12,Beledweyne,599.19,0.341,mixed,Black Market
2024-02-13,Beledweyne,601.98,0.26,mixed,Black Market
2024-02-14,Beledweyne,600.96,-0.23,mixed,Black Market
2024-02-15,Beledweyne,600.69,0.243,mixed,Black Market
2024-02-16,Beledweyne,602.7,0.056,mixed,Black Market
2024-02-17,Beledweyne,604.52,0.341,mixed,Black Market
2024-02-18,Beledweyne,605.55,0.29,mixed,Black Market
2024-02-19,Beledweyne,605.41,-0.148,mixed,Black Market
2024-02-20,Beledweyne,604.76,-0.041,mixed,Black Market
2024-02-21,Beledweyne,607.22,0.428,mixed,Black Market
2024-02-22,Beledweyne,607.3,0.07,mixed,Black Market
2024-02-23,Beledweyne,606.89,-0.042,mixed,Black Market
2024-02-24,Beledweyne,608.39,0.22,mixed,Black Market
2024-02-25,Beledweyne,608.99,-0.038,mixed,Black Market
2024-02-26,Beledweyne,609.22,-0.065,mixed,Black Market
2024-02-27,Beledweyne,610.56,0.393,mixed,Black Market
2024-02-28,Beledweyne,611.03,0.169,mixed,Black Market
2024-02-29,Beledweyne,607.85,-0.586,mixed,Black Market
2024-03-01,Beledweyne,607.01,-0.233,mixed,Black Market
2024-03-02,Beledweyne,606.9,0.203,mixed,Black Market
2024-03-03,Beledweyne,602.54,-0.614,mixed,Black Market
2024-03-04,Beledweyne,604.69,0.181,mixed,Black Market
2024-03-05,Beledweyne,606.76,0.273,mixed,Black Market
2024-03-06,Beledweyne,608.82,0.23,mixed,Black Market
2024-03-07,Beledweyne,610.33,0.362,mixed,Black Market
2024-03-08,Beledweyne,612.11,0.211,mixed,Black Market
2024-03-09,Beledweyne,609.25,-0.452,mixed,Black Market
2024-03-10,Beledweyne,610.55,0.168,mixed,Black Market
2024-03-11,Beledweyne,610.68,-0.01,mixed,Black Market
2024-03-12,Beledweyne,612.87,0.239,mixed,Black Market
2024-03-13,Beledweyne,612.47,0.066,mixed,Black Market
2024-03-14,Beledweyne,612.86,0.004,mixed,Black Market
2024-03-15,Beledweyne,607.81,-0.594,mixed,Black Market
2024-03-16,Beledweyne,609.69,0.147,mixed,Black Market
2024-03-17,Beledweyne,609.28,-0.054,mixed,Black Market
2024-03-18,Beledweyne,608.56,-0.069,mixed,Black Market
2024-03-19,Beledweyne,607.73,-0.106,mixed,Black Market
2024-03-20,Beledweyne,605.42,-0.143,mixed,Black Market
2024-03-21,Beledweyne,608.77,0.338,mixed,Black Market
2024-03-22,Beledweyne,610.65,0.266,mixed,Black Market
2024-03-23,Beledweyne,611.58,0.202,mixed,Black Market
2024-03-24,Beledweyne,612.61,0.186,mixed,Black Market
2024-03-25,Beledweyne,613.79,0.054,mixed,Black Market
2024-03-26,Beledweyne,614.86,0.111,mixed,Black Market
2024-03-27,Beledweyne,613.63,-0.049,mixed,Black Market
2024-03-28,Beledweyne,612.94,-0.176,mixed,Black Market
2024-03-29,Beledweyne,610.05,-0.225,mixed,Black Market
2024-03-30,Beledweyne,608.86,-0.213,mixed,Black Market
2024-03-31,Beledweyne,607.86,-0.246,mixed,Black Market
2024-04-01,Beledweyne,607.05,-0.128,mixed,Black Market
2024-04-02,Beledweyne,606.18,-0.18,mixed,Black Market
2024-04-03,Beledweyne,608.65,0.579,mixed,Black Market
2024-04-04,Beledweyne,610.35,0.168,mixed,Black Market
2024-04-05,Beledweyne,610.56,0.027,mixed,Black Market
2024-04-06,Beledweyne,608.26,-0.117,mixed,Black Market
2024-04-07,Beledweyne,604.89,-0.609,mixed,Black Market
2024-04-08,Beledweyne,608.45,0.329,mixed,Black Market
2024-04-09,Beledweyne,603.77,-0.721,mixed,Black Market
2024-04-10,Beledweyne,604.39,-0.012,mixed,Black Market
2024-04-11,Beledweyne,606.76,0.425,mixed,Black Market
2024-04-12,Beledweyne,603.53,-0.547,mixed,Black Market
2024-04-13,Beledweyne,607.12,0.453,mixed,Black Market
2024-04-14,Beledweyne,608.91,0.364,mixed,Black Market
2024-04-15,Beledweyne,609.03,-0.004,mixed,Black Market
2024-04-16,Beledweyne,608.57,-0.092,mixed,Black Market
2024-04-17,Beledweyne,610.51,0.427,mixed,Black Market
2024-04-18,Beledweyne,610.4,0.027,mixed,Black Market
2024-04-19,Beledweyne,611.1,0.0,mixed,Black Market
2024-04-20,Beledweyne,611.87,0.23,mixed,Black Market
2024-04-21,Beledweyne,615.22,0.624,mixed,Black Market
2024-04-22,Beledweyne,616.38,0.205,mixed,Black Market
2024-04-23,Beledweyne,618.99,0.198,mixed,Black Market
2024-04-24,Beledweyne,620.16,0.101,mixed,Black Market
2024-04-25,Beledweyne,620.6,-0.05,mixed,Black Market
2024-04-26,Beledweyne,622.44,0.341,mixed,Black Market
2024-04-27,Beledweyne,622.44,0.125,mixed,Black Market
2024-04-28,Beledweyne,619.8,-0.383,mixed,Black Market
2024-04-29,Beledweyne,618.94,0.06,mixed,Black Market
2024-04-30,Beledweyne,615.65,-0.534,mixed,Black Market
2024-05-01,Beledweyne,614.9,-0.309,mixed,Black Market
2024-05-02,Beledweyne,618.38,0.439,mixed,Black Market
2024-05-03,Beledweyne,618.21,-0.044,mixed,Black Market
2024-05-04,Beledweyne,621.8,0.4,mixed,Black Market
2024-05-05,Beledweyne,620.46,-0.068,mixed,Black Market
2024-05-06,Beledweyne,620.15,-0.046,mixed,Black Market
2024-05-07,Beledweyne,622.61,0.383,mixed,Black Market
2024-05-08,Beledweyne,620.41,-0.24,mixed,Black Market
2024-05-09,Beledweyne,620.53,-0.149,mixed,Black Market
2024-05-10,Beledweyne,621.19,-0.106,mixed,Black Market
2024-05-11,Beledweyne,619.92,-0.26,mixed,Black Market
2024-05-12,Beledweyne,622.36,0.265,mixed,Black Market
2024-05-13,Beledweyne,620.28,-0.139,mixed,Black Market
2024-05-14,Beledweyne,621.77,0.221,mixed,Black Market
2024-05-15,Beledweyne,620.21,-0.336,mixed,Black Market
2024-05-16,Beledweyne,621.03,0.031,mixed,Black Market
2024-05-17,Beledweyne,617.56,-0.398,mixed,Black Market
2024-05-18,Beledweyne,620.15,0.18,mixed,Black Market
2024-05-19,Beledweyne,617.7,-0.324,mixed,Black Market
2024-05-20,Beledweyne,615.46,-0.366,mixed,Black Market
2024-05-21,Beledweyne,610.8,-0.533,mixed,Black Market
2024-05-22,Beledweyne,611.19,0.064,mixed,Black Market
2024-05-23,Beledweyne,612.23,0.073,mixed,Black Market
2024-05-24,Beledweyne,612.78,-0.039,mixed,Black Market
2024-05-25,Beledweyne,610.99,-0.118,mixed,Black Market
2024-05-26,Beledweyne,609.56,-0.065,mixed,Black Market
2024-05-27,Beledweyne,603.65,-0.815,mixed,Black Market
2024-05-28,Beledweyne,606.86,0.526,mixed,Black Market
2024-05-29,Beledweyne,605.49,-0.265,mixed,Black Market
2024-05-30,Beledweyne,607.47,0.22,mixed,Black Market
