date,city,rent_index,food_index,transport_index,utilities_index,internet_index,total_cost_index
2025-07-15,Baidoa,78.31,99.19,95.79,118.74,89.34,96.27
2025-07-16,Baidoa,78.22,98.63,96.38,118.59,89.62,96.29
2025-07-17,Baidoa,78.59,99.14,96.1,118.61,89.3,96.35
2025-07-18,Baidoa,78.8,99.22,96.46,117.64,89.5,96.32
2025-07-19,Baidoa,79.31,98.67,96.29,117.59,89.4,96.25
2025-07-20,Baidoa,79.56,98.15,95.76,117.22,89.53,96.04
2025-07-21,Baidoa,79.01,97.93,94.77,116.65,90.13,95.7
2025-07-22,Baidoa,78.94,98.27,93.96,116.63,90.23,95.6
2025-07-23,Baidoa,79.03,98.53,93.52,116.35,90.0,95.49
2025-07-24,Baidoa,79.07,97.27,94.44,116.57,90.68,95.61
2025-07-25,Baidoa,79.31,97.03,94.9,116.1,89.71,95.41
2025-07-26,Baidoa,79.58,97.89,95.04,116.64,89.78,95.79
2025-07-27,Baidoa,79.49,98.46,95.62,115.97,88.82,95.67
2025-07-28,Baidoa,79.09,97.95,96.49,116.7,88.67,95.78
2025-07-29,Baidoa,78.54,98.39,95.95,116.51,88.36,95.55
2025-07-30,Baidoa,78.14,98.68,95.88,117.16,87.8,95.53
2025-07-31,Baidoa,77.67,98.8,96.07,117.19,88.05,95.55
2025-08-01,Baidoa,77.86,98.02,96.69,117.17,87.76,95.5
2025-08-02,Baidoa,77.83,98.53,96.39,116.35,87.73,95.36
2025-08-03,Baidoa,78.13,98.26,96.7,116.71,86.72,95.3
2025-08-04,Baidoa,77.4,97.94,95.77,116.67,86.62,94.88
2025-08-05,Baidoa,76.85,96.6,95.06,116.8,86.66,94.39
2025-08-06,Baidoa,76.45,96.81,95.97,116.95,87.03,94.64
2025-08-07,Baidoa,75.82,96.18,95.9,117.8,87.52,94.65
2025-08-08,Baidoa,75.46,95.31,95.92,118.33,87.41,94.49
2025-08-09,Baidoa,75.25,95.83,95.9,118.74,87.74,94.69
2025-08-10,Baidoa,74.63,96.57,96.49,117.45,87.79,94.58
2025-08-11,Baidoa,74.92,95.44,97.6,118.42,87.27,94.73
2025-08-12,Baidoa,74.79,94.18,97.73,119.15,87.42,94.65
2025-08-13,Baidoa,75.14,94.41,97.82,118.72,87.14,94.65
2025-08-14,Baidoa,74.71,94.72,97.98,118.68,86.44,94.5
2025-08-15,Baidoa,75.24,95.61,97.9,118.41,86.7,94.77
2025-08-16,Baidoa,74.58,95.17,97.88,118.64,86.77,94.61
2025-08-17,Baidoa,74.44,94.79,98.01,118.83,87.24,94.66
2025-08-18,Baidoa,74.53,95.71,97.94,119.28,87.15,94.92
2025-08-19,Baidoa,75.69,95.95,97.93,119.33,87.73,95.33
2025-08-20,Baidoa,75.56,96.63,98.56,119.86,87.68,95.66
2025-08-21,Baidoa,76.14,96.76,98.09,119.0,87.09,95.42
2025-08-22,Baidoa,76.04,96.95,98.48,118.71,87.69,95.57
2025-08-23,Baidoa,76.3,95.78,97.7,119.62,87.54,95.39
2025-08-24,Baidoa,76.05,95.94,97.3,119.3,87.4,95.2
2025-08-25,Baidoa,76.06,95.91,96.97,119.63,87.94,95.3
2025-08-26,Baidoa,75.51,95.6,97.84,120.68,88.27,95.58
2025-08-27,Baidoa,76.07,94.75,97.66,121.2,88.72,95.68
2025-08-28,Baidoa,76.22,93.72,97.46,121.24,88.98,95.53
2025-08-29,Baidoa,76.06,94.63,97.45,121.74,88.55,95.69
2025-08-30,Baidoa,75.99,95.28,97.65,122.29,87.77,95.8
2025-08-31,Baidoa,76.36,94.96,97.78,122.71,87.92,95.95
2025-09-01,Baidoa,76.98,94.46,96.71,122.41,87.92,95.7
2025-09-02,Baidoa,77.21,94.23,95.95,122.54,87.69,95.52
2025-09-03,Baidoa,77.55,94.59,94.53,123.42,87.33,95.49
2025-09-04,Baidoa,77.83,95.33,94.11,123.78,87.24,95.66
2025-09-05,Baidoa,77.97,95.98,93.9,123.81,87.53,95.84
2025-09-06,Baidoa,78.31,96.41,94.01,123.33,88.42,96.1
2025-09-07,Baidoa,78.64,97.06,94.5,123.2,88.7,96.42
2025-09-08,Baidoa,78.74,97.48,94.44,124.28,88.62,96.71
2025-09-09,Baidoa,78.45,97.49,94.79,125.55,88.94,97.05
2025-09-10,Baidoa,78.76,97.74,94.03,125.43,88.61,96.91
2025-09-11,Baidoa,78.91,97.79,93.9,126.73,88.15,97.1
2025-09-12,Baidoa,79.09,98.4,93.53,125.86,88.08,96.99
2025-09-13,Baidoa,79.6,97.9,93.06,125.97,88.01,96.91
2025-09-14,Baidoa,79.79,97.44,93.29,126.25,88.15,96.98
2025-09-15,Baidoa,80.03,97.0,92.92,127.07,88.25,97.06
2025-09-16,Baidoa,80.23,96.75,93.89,126.34,88.48,97.14
2025-09-17,Baidoa,80.76,97.09,94.28,125.4,88.56,97.22
2025-09-18,Baidoa,80.0,96.56,94.23,125.14,87.79,96.74
2025-09-19,Baidoa,79.86,97.17,94.45,124.88,87.02,96.68
2025-09-20,Baidoa,80.46,96.67,93.96,125.11,87.21,96.68
2025-09-21,Baidoa,80.69,96.44,94.3,124.94,87.45,96.76
2025-09-22,Baidoa,80.79,96.07,93.5,125.21,87.05,96.52
2025-09-23,Baidoa,81.15,96.12,93.2,125.55,87.31,96.67
2025-09-24,Baidoa,82.0,96.41,93.41,125.26,87.73,96.96
2025-09-25,Baidoa,82.26,95.76,93.45,125.28,88.21,96.99
2025-09-26,Baidoa,82.11,95.29,93.5,125.48,88.49,96.97
2025-09-27,Baidoa,82.5,95.6,93.67,126.62,87.63,97.2
2025-09-28,Baidoa,82.08,95.69,93.7,126.75,87.24,97.09
2025-09-29,Baidoa,81.93,95.87,93.17,128.07,86.86,97.18
2025-09-30,Baidoa,82.31,96.07,93.59,127.56,86.74,97.25
2025-10-01,Baidoa,82.97,96.48,93.86,126.88,87.02,97.44
2025-10-02,Baidoa,82.69,95.75,93.67,127.03,86.79,97.19
2025-10-03,Baidoa,82.38,95.96,93.92,126.94,87.39,97.32
2025-10-04,Baidoa,81.98,94.9,93.45,126.38,86.96,96.73
2025-10-05,Baidoa,81.67,94.05,93.46,127.34,87.05,96.72
2025-10-06,Baidoa,82.1,93.95,93.67,127.11,86.94,96.75
2025-10-07,Baidoa,82.22,93.85,93.13,127.04,86.29,96.51
2025-10-08,Baidoa,81.92,93.7,93.33,127.74,85.65,96.47
2025-10-09,Baidoa,81.15,93.56,93.15,127.01,85.05,95.99
2025-10-10,Baidoa,81.23,93.34,93.28,126.66,85.58,96.02
2025-10-11,Baidoa,81.33,93.44,92.88,126.5,86.42,96.11
2025-10-12,Baidoa,80.74,94.23,94.14,125.96,86.29,96.27
2025-10-13,Baidoa,80.88,95.09,94.01,127.01,86.2,96.64
2025-10-14,Baidoa,80.49,95.09,93.65,127.5,86.7,96.69
2025-10-15,Baidoa,80.76,95.22,94.38,127.83,86.85,97.01
2025-10-16,Baidoa,81.31,95.62,94.14,127.35,87.31,97.14
2025-10-17,Baidoa,81.25,95.82,93.72,128.54,88.08,97.48
2025-10-18,Baidoa,81.4,95.53,93.67,127.96,88.48,97.41
2025-10-19,Baidoa,81.19,96.47,94.04,129.37,87.56,97.73
2025-10-20,Baidoa,81.29,96.48,94.26,129.37,87.21,97.72
2025-10-21,Baidoa,81.18,96.61,94.89,131.19,87.51,98.28
2025-10-22,Baidoa,81.74,95.56,95.17,132.05,87.67,98.44
2025-10-23,Baidoa,81.72,96.73,95.13,131.83,87.97,98.68
2025-10-24,Baidoa,81.51,96.32,95.34,132.19,88.37,98.75
2025-10-25,Baidoa,81.96,95.35,95.35,130.75,88.02,98.28
2025-10-26,Baidoa,81.6,95.64,94.53,131.73,88.18,98.34
2025-10-27,Baidoa,80.91,95.52,94.46,131.95,88.2,98.21
2025-10-28,Baidoa,81.08,95.53,94.22,131.86,88.68,98.27
2025-10-29,Baidoa,81.69,94.7,95.15,130.92,89.26,98.34
2025-10-30,Baidoa,81.6,94.11,95.13,130.31,89.09,98.05
2025-10-31,Baidoa,81.96,94.66,95.29,129.1,89.4,98.08
2025-11-01,Baidoa,81.9,94.91,96.02,129.62,89.57,98.4
2025-11-02,Baidoa,82.55,94.57,95.88,129.65,89.72,98.47
2025-11-03,Baidoa,81.89,94.69,95.72,129.54,89.28,98.23
2025-11-04,Baidoa,81.43,94.44,95.68,129.39,90.23,98.24
2025-11-05,Baidoa,80.93,94.3,95.36,129.34,90.92,98.17
2025-11-06,Baidoa,81.0,94.41,95.25,128.9,91.05,98.12
2025-11-07,Baidoa,80.67,94.74,95.19,130.37,90.82,98.36
2025-11-08,Baidoa,80.43,94.66,95.44,130.23,91.15,98.38
2025-11-09,Baidoa,80.23,94.47,95.15,131.09,90.83,98.36
2025-11-10,Baidoa,79.99,94.67,95.56,131.22,89.99,98.29
2025-11-11,Baidoa,80.16,94.6,95.22,131.45,90.46,98.38
2025-11-12,Baidoa,79.99,94.78,95.25,131.61,90.22,98.37
2025-11-13,Baidoa,80.27,93.82,95.1,131.87,89.94,98.2
2025-11-14,Baidoa,80.47,93.24,95.11,132.78,89.48,98.22
2025-11-15,Baidoa,80.32,93.37,95.16,132.31,89.45,98.12
2025-11-16,Baidoa,80.73,93.32,95.68,132.64,89.32,98.34
2025-11-17,Baidoa,80.79,93.81,95.42,131.06,89.27,98.07
2025-11-18,Baidoa,80.04,94.11,95.63,129.98,89.48,97.85
2025-11-19,Baidoa,79.69,94.17,95.87,130.22,89.34,97.86
2025-11-20,Baidoa,79.8,93.73,95.71,129.76,89.66,97.73
2025-11-21,Baidoa,79.29,94.05,96.31,129.58,89.81,97.81
2025-11-22,Baidoa,79.01,93.62,96.03,129.65,90.35,97.73
2025-11-23,Baidoa,78.91,93.79,96.22,129.02,90.38,97.66
2025-11-24,Baidoa,78.51,93.35,97.33,129.29,89.32,97.56
2025-11-25,Baidoa,78.73,92.89,96.95,129.62,89.36,97.51
2025-11-26,Baidoa,78.72,92.52,97.19,129.84,89.31,97.52
2025-11-27,Baidoa,78.45,92.99,97.42,128.14,88.61,97.12
2025-11-28,Baidoa,78.31,92.39,97.42,128.0,89.09,97.04
2025-11-29,Baidoa,78.0,92.46,97.5,129.32,88.71,97.2
2025-11-30,Baidoa,78.13,92.64,97.02,129.4,89.18,97.27
2025-12-01,Baidoa,78.26,92.53,96.8,129.8,89.45,97.37
2025-12-02,Baidoa,79.37,92.69,96.6,130.01,89.51,97.64
2025-12-03,Baidoa,80.08,92.47,96.53,130.8,89.8,97.94
2025-12-04,Baidoa,80.32,91.78,96.4,130.1,89.83,97.69
2025-12-05,Baidoa,80.36,91.96,96.47,131.02,89.43,97.85
2025-12-06,Baidoa,80.18,92.09,95.76,130.16,89.99,97.63
2025-12-07,Baidoa,80.76,92.21,95.67,131.23,89.73,97.92
2025-12-08,Baidoa,81.12,92.47,95.97,130.67,90.25,98.1
2025-12-09,Baidoa,80.51,93.22,96.5,130.88,90.73,98.37
2025-12-10,Baidoa,80.99,92.31,96.76,130.13,90.52,98.14
2025-12-11,Baidoa,81.21,91.88,96.23,131.16,90.29,98.15
2025-12-12,Baidoa,81.15,91.9,95.95,130.98,90.15,98.03
2025-12-13,Baidoa,81.48,91.62,96.31,130.6,89.83,97.97
2025-12-14,Baidoa,80.76,91.79,96.53,130.38,89.79,97.85
2025-12-15,Baidoa,80.45,92.09,96.81,130.58,90.5,98.09
2025-12-16,Baidoa,80.52,92.81,97.27,129.75,90.53,98.18
2025-12-17,Baidoa,81.64,93.14,96.77,129.95,89.68,98.24
2025-12-18,Baidoa,81.85,92.7,96.58,129.16,89.42,97.94
2025-12-19,Baidoa,81.6,92.96,97.05,128.8,89.88,98.06
2025-12-20,Baidoa,81.32,92.37,97.18,129.32,89.73,97.98
2025-12-21,Baidoa,81.41,92.49,96.94,128.53,89.29,97.73
2025-12-22,Baidoa,81.56,93.18,97.32,129.18,89.12,98.07
2025-12-23,Baidoa,81.85,93.64,97.33,129.21,89.06,98.22
2025-12-24,Baidoa,81.62,93.81,97.14,128.84,88.56,97.99
2025-12-25,Baidoa,81.27,94.05,97.7,128.18,88.69,97.98
2025-12-26,Baidoa,81.09,94.31,97.57,128.74,88.25,97.99
2025-12-27,Baidoa,81.19,93.65,96.34,128.21,88.78,97.63
2025-12-28,Baidoa,81.5,94.24,96.3,129.03,88.41,97.9
2025-12-29,Baidoa,81.46,94.88,96.25,128.05,88.5,97.83
2025-12-30,Baidoa,80.59,94.43,96.16,127.71,88.64,97.51
2025-12-31,Baidoa,80.62,94.29,96.71,128.09,88.06,97.55
2026-01-01,Baidoa,80.57,94.25,96.33,129.31,87.64,97.62
2026-01-02,Baidoa,80.76,93.6,96.5,129.51,87.4,97.55
2026-01-03,Baidoa,80.9,93.66,96.83,128.89,87.48,97.55
2026-01-04,Baidoa,80.36,94.39,96.6,128.21,87.62,97.44
2026-01-05,Baidoa,80.39,94.08,96.29,129.62,87.43,97.56
2026-01-06,Baidoa,79.98,93.86,96.15,130.17,87.88,97.61
2026-01-07,Baidoa,80.05,94.1,95.55,129.19,87.25,97.23
2026-01-08,Baidoa,80.46,94.36,95.68,129.3,87.87,97.53
2026-01-09,Baidoa,80.3,94.23,95.76,129.36,87.18,97.37
2026-01-10,Baidoa,81.07,94.94,95.66,129.65,86.79,97.62
2026-01-11,Baidoa,81.11,95.77,95.23,130.14,87.25,97.9
2026-01-12,Baidoa,81.73,96.18,94.52,129.58,86.78,97.76
2026-01-13,Baidoa,81.41,96.33,94.14,129.24,87.37,97.7
2026-01-14,Baidoa,81.7,96.76,93.78,129.56,86.97,97.75
2026-01-15,Baidoa,81.68,96.81,93.89,128.57,86.04,97.4
2026-01-16,Baidoa,81.97,96.48,93.25,129.23,86.01,97.39
2026-01-17,Baidoa,81.91,96.59,92.8,129.31,86.13,97.35
2026-01-18,Baidoa,80.95,95.74,92.54,129.77,85.94,96.99
2026-01-19,Baidoa,81.16,95.89,91.81,130.39,86.48,97.15
2026-01-20,Baidoa,80.79,95.64,91.83,131.18,86.23,97.13
2026-01-21,Baidoa,80.92,95.41,91.68,130.89,86.48,97.08
2026-01-22,Baidoa,81.02,95.42,91.67,131.57,86.1,97.15
2026-01-23,Baidoa,81.31,95.6,91.54,131.89,85.62,97.19
2026-01-24,Baidoa,81.67,95.84,91.3,132.89,85.74,97.49
2026-01-25,Baidoa,81.91,95.11,91.44,133.0,85.76,97.44
2026-01-26,Baidoa,82.11,95.26,91.17,133.1,85.53,97.43
2026-01-27,Baidoa,81.8,94.35,90.92,134.04,85.77,97.38
2026-01-28,Baidoa,81.76,94.01,91.14,133.83,85.81,97.31
2026-01-29,Baidoa,81.68,94.03,91.1,134.36,84.66,97.17
2026-01-30,Baidoa,81.03,94.15,90.69,134.1,84.76,96.95
2026-01-31,Baidoa,81.59,94.67,91.0,134.86,84.52,97.33
2026-02-01,Baidoa,81.43,94.87,90.76,135.09,84.69,97.37
2026-02-02,Baidoa,81.66,94.94,91.33,136.41,85.18,97.91
2026-02-03,Baidoa,81.72,94.83,91.78,136.78,84.74,97.97
2026-02-04,Baidoa,81.19,94.2,91.28,137.03,84.97,97.74
2026-02-05,Baidoa,81.06,93.99,91.5,137.94,84.06,97.71
2026-02-06,Baidoa,81.32,93.92,91.3,137.18,84.86,97.71
2026-02-07,Baidoa,81.84,94.49,90.75,137.81,84.23,97.82
2026-02-08,Baidoa,81.59,94.97,90.88,138.61,83.73,97.96
2026-02-09,Baidoa,81.77,95.71,90.3,139.02,83.12,97.98
2026-02-10,Baidoa,81.96,96.02,89.94,139.02,83.45,98.08
2026-02-11,Baidoa,81.76,95.82,89.72,139.92,82.67,97.98
2026-02-12,Baidoa,81.98,96.39,89.79,139.27,82.31,97.95
2026-02-13,Baidoa,81.58,97.11,89.94,139.14,81.92,97.94
2026-02-14,Baidoa,81.25,97.89,89.39,138.37,81.79,97.74
2026-02-15,Baidoa,81.3,97.53,89.31,138.12,81.79,97.61
2026-02-16,Baidoa,81.36,97.82,88.69,139.42,81.71,97.8
2026-02-17,Baidoa,80.22,97.76,88.69,138.43,81.93,97.4
2026-02-18,Baidoa,80.41,98.6,88.04,137.64,81.86,97.31
2026-02-19,Baidoa,80.26,97.68,88.46,138.03,81.43,97.17
2026-02-20,Baidoa,80.3,97.15,88.13,138.77,81.3,97.13
2026-02-21,Baidoa,80.49,97.39,88.04,137.93,82.18,97.21
2026-02-22,Baidoa,80.71,97.52,87.98,138.76,81.94,97.38
2026-02-23,Baidoa,80.32,97.7,88.02,137.42,82.03,97.1
2026-02-24,Baidoa,79.3,96.71,88.05,137.4,82.32,96.75
2026-02-25,Baidoa,79.28,96.35,87.95,137.59,82.21,96.68
2026-02-26,Baidoa,79.28,96.49,88.59,136.75,82.58,96.74
2026-02-27,Baidoa,78.46,96.53,88.75,136.12,82.59,96.49
2026-02-28,Baidoa,78.32,95.9,88.73,136.96,82.2,96.42
2026-03-01,Baidoa,79.05,95.25,88.7,137.17,82.34,96.5
2026-03-02,Baidoa,78.61,95.5,88.83,137.79,81.62,96.47
2026-03-03,Baidoa,78.29,96.32,89.55,136.68,81.55,96.48
2026-03-04,Baidoa,78.1,96.54,89.67,135.84,81.99,96.43
2026-03-05,Baidoa,78.13,96.3,89.22,135.06,82.29,96.2
2026-03-06,Baidoa,77.42,96.91,89.03,135.0,81.97,96.07
2026-03-07,Baidoa,78.11,96.37,88.21,135.48,82.28,96.09
2026-03-08,Baidoa,78.44,96.3,88.53,134.95,82.38,96.12
2026-03-09,Baidoa,78.02,95.53,87.58,134.78,82.17,95.62
2026-03-10,Baidoa,77.9,95.89,88.0,134.55,82.84,95.84
2026-03-11,Baidoa,77.7,96.12,88.53,136.02,82.27,96.12
2026-03-12,Baidoa,77.32,95.6,89.31,137.52,82.22,96.39
2026-03-13,Baidoa,77.77,95.36,90.06,138.98,82.54,96.94
2026-03-14,Baidoa,78.0,95.23,89.91,140.03,82.19,97.07
2026-03-15,Baidoa,77.74,95.08,88.95,140.3,82.5,96.91
2026-03-16,Baidoa,77.72,95.39,89.22,140.91,82.51,97.15
2026-03-17,Baidoa,77.8,96.17,88.86,140.72,82.47,97.2
2026-03-18,Baidoa,77.56,96.41,88.09,140.31,81.88,96.85
2026-03-19,Baidoa,77.11,96.29,88.3,140.43,81.85,96.8
2026-03-20,Baidoa,77.04,95.94,89.09,139.85,81.99,96.78
2026-03-21,Baidoa,76.7,96.21,88.93,141.14,82.22,97.04
2026-03-22,Baidoa,77.13,95.21,88.91,141.22,81.72,96.84
2026-03-23,Baidoa,77.29,95.7,89.13,141.04,81.97,97.03
2026-03-24,Baidoa,77.63,95.47,89.1,141.43,81.47,97.02
2026-03-25,Baidoa,77.43,95.97,88.31,141.81,81.85,97.07
2026-03-26,Baidoa,77.35,95.73,88.66,142.36,81.83,97.19
2026-03-27,Baidoa,77.52,95.81,88.38,144.14,81.49,97.47
2026-03-28,Baidoa,77.71,95.62,89.4,143.87,81.53,97.63
2026-03-29,Baidoa,77.81,96.51,89.1,143.99,81.68,97.82
2026-03-30,Baidoa,78.64,96.21,89.34,144.16,81.4,97.95
2026-03-31,Baidoa,78.52,96.19,88.79,144.29,81.05,97.77
2026-04-01,Baidoa,78.57,96.91,89.25,144.69,80.82,98.05
2026-04-02,Baidoa,78.11,97.22,89.5,144.89,81.28,98.2
2026-04-03,Baidoa,77.79,96.62,89.19,144.18,80.92,97.74
2026-04-04,Baidoa,78.48,97.05,88.06,144.08,81.37,97.81
2026-04-05,Baidoa,78.6,95.99,87.84,144.57,81.55,97.71
2026-04-06,Baidoa,79.29,96.77,87.62,144.24,81.76,97.94
2026-04-07,Baidoa,79.37,97.06,87.37,145.57,82.0,98.27
2026-04-08,Baidoa,79.75,97.71,88.24,145.34,81.87,98.58
2026-04-09,Baidoa,79.34,96.56,87.39,144.67,82.78,98.15
2026-04-10,Baidoa,79.05,96.24,87.05,143.62,82.86,97.77
2026-04-11,Baidoa,78.68,96.22,87.39,143.36,83.47,97.82
2026-04-12,Baidoa,79.16,95.87,87.3,143.04,82.91,97.66
2026-04-13,Baidoa,79.47,96.08,87.27,142.89,83.15,97.77
2026-04-14,Baidoa,79.21,95.98,87.17,143.77,83.5,97.92
2026-04-15,Baidoa,78.88,95.67,87.58,143.71,83.5,97.87
2026-04-16,Baidoa,79.43,95.94,87.28,143.84,83.45,97.99
2026-04-17,Baidoa,79.31,96.64,87.01,143.76,83.07,97.96
2026-04-18,Baidoa,80.31,97.1,86.58,143.54,82.88,98.08
2026-04-19,Baidoa,80.72,98.2,86.74,144.15,82.48,98.46
2026-04-20,Baidoa,80.84,97.78,86.49,145.33,82.33,98.55
2026-04-21,Baidoa,81.14,98.05,86.47,145.31,82.14,98.62
2026-04-22,Baidoa,81.46,98.45,87.35,145.05,82.45,98.95
2026-04-23,Baidoa,81.29,98.4,87.84,145.3,82.54,99.07
2026-04-24,Baidoa,81.82,98.77,88.41,144.63,83.69,99.47
2026-04-25,Baidoa,82.0,99.32,88.88,145.43,83.39,99.8
2026-04-26,Baidoa,81.76,98.94,89.3,143.89,83.81,99.54
2026-04-27,Baidoa,81.79,99.03,89.71,143.13,83.5,99.43
2026-04-28,Baidoa,81.31,97.7,89.52,142.38,83.61,98.9
2026-04-29,Baidoa,81.26,98.03,89.15,143.22,83.16,98.96
2026-04-30,Baidoa,81.57,98.23,89.25,142.72,83.11,98.98
2026-05-01,Baidoa,81.79,98.65,89.62,142.96,82.13,99.03
2026-05-02,Baidoa,81.94,97.87,89.24,142.77,82.57,98.88
2026-05-03,Baidoa,82.04,97.66,89.14,142.02,82.62,98.7
2026-05-04,Baidoa,81.96,97.72,88.68,142.25,83.27,98.78
2026-05-05,Baidoa,82.86,97.83,88.78,141.68,83.12,98.85
2026-05-06,Baidoa,82.28,97.51,88.27,142.71,82.13,98.58
2026-05-07,Baidoa,82.7,97.66,87.41,142.76,82.8,98.67
2026-05-08,Baidoa,82.59,97.33,86.79,142.07,82.31,98.22
2026-05-09,Baidoa,82.29,97.46,87.1,143.06,82.43,98.47
2026-05-10,Baidoa,82.17,97.25,86.4,142.6,82.91,98.27
2026-05-11,Baidoa,81.96,97.24,86.88,142.89,82.76,98.34
2026-05-12,Baidoa,82.28,97.52,86.5,142.16,83.03,98.3
2026-05-13,Baidoa,81.84,97.31,86.65,141.79,82.72,98.06
2026-05-14,Baidoa,82.09,97.63,86.43,140.95,82.67,97.96
2026-05-15,Baidoa,82.04,98.24,86.34,141.28,82.87,98.15
2026-05-16,Baidoa,82.45,99.36,86.1,141.66,83.06,98.52
2026-05-17,Baidoa,82.94,99.3,86.08,140.48,82.91,98.34
2026-05-18,Baidoa,82.73,99.67,85.85,140.51,82.64,98.28
2024-01-01,Beledweyne,99.94,99.99,99.69,100.02,99.33,99.8
2024-01-02,Beledweyne,99.78,100.68,100.53,100.62,99.4,100.2
2024-01-03,Beledweyne,100.44,100.93,100.07,101.2,98.68,100.26
2024-01-04,Beledweyne,99.69,101.14,100.17,100.92,99.02,100.19
2024-01-05,Beledweyne,99.63,101.66,100.46,101.47,99.02,100.45
2024-01-06,Beledweyne,100.2,101.67,100.32,101.92,99.16,100.65
2024-01-07,Beledweyne,101.08,100.8,100.15,101.95,99.28,100.65
2024-01-08,Beledweyne,100.9,100.77,100.85,100.82,99.65,100.6
2024-01-09,Beledweyne,101.12,101.01,101.08,100.62,99.63,100.69
2024-01-10,Beledweyne,101.66,101.3,100.35,100.62,100.11,100.81
2024-01-11,Beledweyne,101.37,102.28,99.73,100.34,100.12,100.77
2024-01-12,Beledweyne,101.22,102.65,100.64,100.34,100.29,101.03
2024-01-13,Beledweyne,102.01,103.23,100.58,100.85,99.7,101.27
2024-01-14,Beledweyne,102.85,103.35,100.4,101.56,99.88,101.61
2024-01-15,Beledweyne,102.68,103.17,100.91,100.62,100.6,101.6
2024-01-16,Beledweyne,103.39,102.51,100.4,100.27,100.05,101.32
2024-01-17,Beledweyne,104.09,103.24,100.27,99.66,99.01,101.25
2024-01-18,Beledweyne,104.29,103.09,101.03,100.67,99.02,101.62
2024-01-19,Beledweyne,104.72,103.44,100.71,101.16,98.39,101.68
2024-01-20,Beledweyne,104.67,103.43,101.21,101.54,97.61,101.69
2024-01-21,Beledweyne,104.51,103.9,101.91,101.72,97.27,101.86
2024-01-22,Beledweyne,103.77,104.14,102.11,102.62,97.87,102.1
2024-01-23,Beledweyne,103.8,104.17,102.2,102.42,97.49,102.02
2024-01-24,Beledweyne,104.01,105.35,103.19,102.7,98.18,102.69
2024-01-25,Beledweyne,103.55,104.79,102.61,102.38,97.64,102.19
2024-01-26,Beledweyne,103.86,105.03,101.37,102.52,97.74,102.1
2024-01-27,Beledweyne,104.41,104.1,100.97,102.66,97.33,101.89
2024-01-28,Beledweyne,103.91,104.79,101.36,102.47,96.92,101.89
2024-01-29,Beledweyne,103.87,104.24,101.49,102.62,96.5,101.74
2024-01-30,Beledweyne,104.59,104.36,101.13,103.05,96.52,101.93
2024-01-31,Beledweyne,104.25,104.61,101.53,103.88,96.7,102.19
2024-02-01,Beledweyne,104.59,104.8,101.69,103.89,96.46,102.29
2024-02-02,Beledweyne,105.3,104.49,101.69,103.36,96.98,102.36
2024-02-03,Beledweyne,104.26,103.99,101.88,104.14,96.79,102.21
2024-02-04,Beledweyne,103.77,102.44,102.36,104.14,96.29,101.8
2024-02-05,Beledweyne,103.53,102.28,102.19,104.85,95.74,101.72
2024-02-06,Beledweyne,104.17,101.96,102.16,105.15,95.71,101.83
2024-02-07,Beledweyne,104.27,101.9,101.52,105.75,95.73,101.83
2024-02-08,Beledweyne,103.78,102.82,101.33,106.28,95.94,102.03
2024-02-09,Beledweyne,104.0,102.42,100.85,106.08,96.22,101.91
2024-02-10,Beledweyne,103.69,102.5,101.42,106.61,96.54,102.15
2024-02-11,Beledweyne,102.98,102.5,100.97,107.07,96.34,101.97
2024-02-12,Beledweyne,102.68,101.79,100.72,107.42,96.22,101.77
2024-02-13,Beledweyne,103.6,101.64,101.61,107.48,96.3,102.13
2024-02-14,Beledweyne,102.82,101.22,101.97,108.09,96.35,102.09
2024-02-15,Beledweyne,102.35,101.94,101.24,109.15,95.92,102.12
2024-02-16,Beledweyne,102.49,101.82,101.38,109.42,95.63,102.15
2024-02-17,Beledweyne,102.19,101.84,100.91,109.79,95.35,102.01
2024-02-18,Beledweyne,101.66,101.32,101.13,109.21,95.63,101.79
2024-02-19,Beledweyne,101.74,101.24,100.37,109.32,95.7,101.67
2024-02-20,Beledweyne,102.08,101.16,99.46,109.42,95.42,101.51
2024-02-21,Beledweyne,102.09,100.5,100.3,109.7,95.92,101.7
2024-02-22,Beledweyne,102.36,101.14,100.23,109.77,96.12,101.93
2024-02-23,Beledweyne,102.24,101.51,99.56,109.57,96.25,101.82
2024-02-24,Beledweyne,102.09,101.88,99.14,109.03,96.62,101.75
2024-02-25,Beledweyne,101.13,101.66,99.23,109.02,95.92,101.39
2024-02-26,Beledweyne,100.9,102.05,98.86,109.97,95.17,101.39
2024-02-27,Beledweyne,100.69,102.14,99.12,109.46,94.22,101.12
2024-02-28,Beledweyne,100.47,103.01,98.81,108.73,94.24,101.05
2024-02-29,Beledweyne,100.04,102.93,98.79,109.22,93.62,100.92
2024-03-01,Beledweyne,99.37,104.02,99.02,109.3,93.98,101.14
2024-03-02,Beledweyne,99.59,103.99,98.8,109.76,94.11,101.25
2024-03-03,Beledweyne,99.4,104.04,98.7,109.81,94.62,101.31
2024-03-04,Beledweyne,99.96,104.2,98.13,109.8,94.11,101.24
2024-03-05,Beledweyne,99.72,103.84,98.9,109.71,94.88,101.41
2024-03-06,Beledweyne,98.93,103.64,99.41,109.68,94.8,101.29
2024-03-07,Beledweyne,98.47,104.06,99.72,110.68,94.4,101.47
